ID,RaceID,Name,SessionDate,SessionTime,SortMode,Categories,CategoryString,ResultsProcessorVersion,SessionStartDateEpoc,startDateSess
8115390,144507,Hot Laps,,,qualifying,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1718147248,2024-06-11
8115403,144507,Qualifying A,,,qualifying,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1718150115,2024-06-11
8115423,144507,Qualifying B,,,qualifying,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1718150925,2024-06-12
8115430,144507,Heat 1,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1718152707,2024-06-12
8115435,144507,Heat 2,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1718153113,2024-06-12
8115437,144507,Heat 3,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1718153413,2024-06-12
8115439,144507,Heat 4,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1718153731,2024-06-12
8115464,144507,C Feature,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1718155358,2024-06-12
8115466,144507,Dash,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1718155997,2024-06-12
8115475,144507,B Feature,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1718156276,2024-06-12
8115488,144507,A Feature,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1718158198,2024-06-12
8133320,144508,Hot Laps,,,qualifying,"{'1': {'ID': '1', 'Name': ''}, '2': {'ID': '2', 'Name': 'High Limit Series'}}",High Limit Series,4,1719443725,2024-06-26
8133328,144508,Qualifying A,,,qualifying,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719445768,2024-06-26
8133346,144508,Qualifying B,,,qualifying,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719446443,2024-06-27
8133358,144508,Heat 1,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719448221,2024-06-27
8133367,144508,Heat 2,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719448884,2024-06-27
8133374,144508,Heat 3,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719449566,2024-06-27
8133376,144508,Heat 4,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719450103,2024-06-27
8133377,144508,Heat 4,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719450238,2024-06-27
8133387,144508,Heat 4,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719450239,2024-06-27
8133394,144508,C Feature,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719451899,2024-06-27
8133396,144508,Dash,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719452363,2024-06-27
8133407,144508,B Feature,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719452741,2024-06-27
8133421,144508,A Feature,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719454776,2024-06-27
8134588,144509,Hot Laps,,,qualifying,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719617115,2024-06-28
8134631,144509,Qualifying A,,,qualifying,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719618820,2024-06-28
8134737,144509,Qualifying B,,,qualifying,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719619369,2024-06-29
8134815,144509,Heat 1,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719620873,2024-06-29
8134853,144509,Heat 2,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719621973,2024-06-29
8134870,144509,Heat 3,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719622608,2024-06-29
8134974,144509,Heat 4,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719622953,2024-06-29
8134994,144509,Dash,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719625096,2024-06-29
8135136,144509,B Feature,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719625534,2024-06-29
8135208,144509,A Feature,,,race,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719629225,2024-06-29
8137852,144510,Hot Laps,,,qualifying,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719704186,2024-06-29
8137853,144510,Hot Laps,,,qualifying,"{'1': {'ID': '1', 'Name': 'High Limit Series'}}",High Limit Series,4,1719704634,2024-06-29
