scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,1x2_market
2025-06-13 05:30:50 UTC,2017-12-09 15:00:00 UTC,Huddersfield,Brighton,Premier League 2017/2018,2,0,"2:0, 0:0",John Smith's Stadium,Huddersfield,England,"[{'1': '2.65', 'X': '2.90', '2': '3.10', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.70', 'X': '2.90', '2': '3.05', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.63', 'X': '2.82', '2': '3.08', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.73', 'X': '2.91', '2': '3.22', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:30:55 UTC,2018-01-01 15:00:00 UTC,Leicester,Huddersfield,Premier League 2017/2018,3,0,"0:0, 3:0",King Power Stadium,Leicester,England,"[{'1': '1.80', 'X': '3.45', '2': '5.15', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.78', 'X': '3.55', '2': '5.10', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.80', 'X': '3.45', '2': '4.64', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.83', 'X': '3.52', '2': '5.23', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:30:55 UTC,2018-02-12 20:00:00 UTC,Chelsea,West Brom,Premier League 2017/2018,3,0,"1:0, 2:0",Stamford Bridge,London,England,"[{'1': '1.33', 'X': '5.00', '2': '11.25', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.32', 'X': '5.10', '2': '11.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.33', 'X': '4.91', '2': '9.65', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.33', 'X': '5.30', '2': '12.00', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:30:54 UTC,2017-08-26 11:30:00 UTC,Bournemouth,Manchester City,Premier League 2017/2018,1,2,"1:1, 0:1",Vitality Stadium,Bournemouth,England,"[{'1': '11.75', 'X': '6.25', '2': '1.25', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '12.00', 'X': '6.40', '2': '1.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '9.92', 'X': '6.06', '2': '1.26', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '12.00', 'X': '6.75', '2': '1.27', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:30:59 UTC,2018-05-13 14:00:00 UTC,Swansea,Stoke,Premier League 2017/2018,1,2,"1:2, 0:0",Swansea.com Stadium,Swansea,Wales,"[{'1': '2.05', 'X': '3.50', '2': '3.75', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.04', 'X': '3.50', '2': '3.80', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.99', 'X': '3.51', '2': '3.66', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.08', 'X': '3.56', '2': '3.82', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:30:59 UTC,2017-08-27 15:00:00 UTC,Tottenham,Burnley,Premier League 2017/2018,1,1,"0:0, 1:1",Wembley Stadium,London,England,"[{'1': '1.19', 'X': '7.00', '2': '16.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.20', 'X': '6.75', '2': '15.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.19', 'X': '6.71', '2': '14.88', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.22', 'X': '7.25', '2': '16.00', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:30:59 UTC,2018-04-07 14:00:00 UTC,Stoke,Tottenham,Premier League 2017/2018,1,2,"0:0, 1:2",Bet365 Stadium,Stoke on Trent,England,"[{'1': '11.25', 'X': '5.95', '2': '1.28', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '11.00', 'X': '6.10', '2': '1.27', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '10.77', 'X': '5.86', '2': '1.26', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '11.30', 'X': '6.15', '2': '1.30', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:04 UTC,2018-01-13 17:30:00 UTC,Tottenham,Everton,Premier League 2017/2018,4,0,"1:0, 3:0",Wembley Stadium,London,England,"[{'1': '1.25', 'X': '6.00', '2': '13.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.26', 'X': '6.00', '2': '12.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.24', 'X': '5.80', '2': '12.25', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.28', 'X': '6.12', '2': '12.61', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:03 UTC,2017-11-20 20:00:00 UTC,Brighton,Stoke,Premier League 2017/2018,2,2,"1:2, 1:0",Amex Stadium,Brighton,England,"[{'1': '2.35', 'X': '3.15', '2': '3.35', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.32', 'X': '3.15', '2': '3.45', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.35', 'X': '3.05', '2': '3.30', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.41', 'X': '3.19', '2': '3.42', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:03 UTC,2017-08-12 14:00:00 UTC,West Brom,Bournemouth,Premier League 2017/2018,1,0,"1:0, 0:0",The Hawthorns,West Bromwich,England,"[{'1': '2.60', 'X': '3.15', '2': '2.95', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.60', 'X': '3.15', '2': '2.95', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.52', 'X': '3.13', '2': '2.91', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.65', 'X': '3.21', '2': '3.02', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:08 UTC,2018-01-01 15:00:00 UTC,Stoke,Newcastle,Premier League 2017/2018,0,1,"0:0, 0:1",Bet365 Stadium,Stoke on Trent,England,"[{'1': '2.25', 'X': '3.20', '2': '3.40', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.32', 'X': '3.20', '2': '3.35', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.23', 'X': '3.26', '2': '3.29', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.31', 'X': '3.28', '2': '3.54', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:08 UTC,2018-01-01 12:30:00 UTC,Brighton,Bournemouth,Premier League 2017/2018,2,2,"1:1, 1:1",Amex Stadium,Brighton,England,"[{'1': '2.40', 'X': '3.00', '2': '3.35', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.40', 'X': '3.05', '2': '3.35', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.35', 'X': '3.04', '2': '3.27', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.47', 'X': '3.05', '2': '3.48', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:08 UTC,2018-02-11 12:00:00 UTC,Huddersfield,Bournemouth,Premier League 2017/2018,4,1,"2:1, 2:0",John Smith's Stadium,Huddersfield,England,"[{'1': '3.10', 'X': '3.30', '2': '2.40', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '3.15', 'X': '3.30', '2': '2.38', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.04', 'X': '3.21', '2': '2.38', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.14', 'X': '3.39', '2': '2.45', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:12 UTC,2018-05-08 18:45:00 UTC,Swansea,Southampton,Premier League 2017/2018,0,1,"0:0, 0:1",Swansea.com Stadium,Swansea,Wales,"[{'1': '3.30', 'X': '3.10', '2': '2.40', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '3.30', 'X': '3.20', '2': '2.35', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.25', 'X': '3.11', '2': '2.32', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.34', 'X': '3.19', '2': '2.45', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:13 UTC,2017-08-20 12:30:00 UTC,Huddersfield,Newcastle,Premier League 2017/2018,1,0,"0:0, 1:0",John Smith's Stadium,Huddersfield,England,"[{'1': '2.80', 'X': '3.15', '2': '2.75', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.80', 'X': '3.05', '2': '2.75', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.74', 'X': '3.09', '2': '2.69', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.83', 'X': '3.21', '2': '2.81', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:13 UTC,2017-11-25 15:00:00 UTC,Newcastle,Watford,Premier League 2017/2018,0,3,"0:2, 0:1",St. James' Park,Newcastle,England,"[{'1': '2.30', 'X': '3.30', '2': '3.25', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.33', 'X': '3.30', '2': '3.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.30', 'X': '3.30', '2': '3.10', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.40', 'X': '3.37', '2': '3.26', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:17 UTC,2018-05-13 14:00:00 UTC,Manchester Utd,Watford,Premier League 2017/2018,1,0,"1:0, 0:0",Old Trafford,Manchester,England,"[{'1': '1.51', 'X': '4.15', '2': '6.75', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.50', 'X': '4.35', '2': '6.75', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.52', 'X': '4.25', '2': '5.92', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.53', 'X': '4.27', '2': '7.11', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:17 UTC,2018-02-03 12:30:00 UTC,Burnley,Manchester City,Premier League 2017/2018,1,1,"0:1, 1:0",Turf Moor,Burnley,England,"[{'1': '13.75', 'X': '5.55', '2': '1.27', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '12.50', 'X': '5.75', '2': '1.27', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '11.00', 'X': '5.40', '2': '1.28', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '13.50', 'X': '5.65', '2': '1.30', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:17 UTC,2017-12-12 20:00:00 UTC,Huddersfield,Chelsea,Premier League 2017/2018,1,3,"0:2, 1:1",John Smith's Stadium,Huddersfield,England,"[{'1': '9.00', 'X': '4.25', '2': '1.43', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '8.50', 'X': '4.40', '2': '1.43', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '7.87', 'X': '4.34', '2': '1.42', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '9.21', 'X': '4.48', '2': '1.45', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:22 UTC,2017-12-30 15:00:00 UTC,Newcastle,Brighton,Premier League 2017/2018,0,0,"0:0, 0:0",St. James' Park,Newcastle,England,"[{'1': '2.10', 'X': '3.15', '2': '3.95', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.08', 'X': '3.20', '2': '4.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.07', 'X': '3.14', '2': '3.86', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.16', 'X': '3.22', '2': '4.05', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:22 UTC,2018-04-07 16:30:00 UTC,Manchester City,Manchester Utd,Premier League 2017/2018,2,3,"2:0, 0:3",Etihad Stadium,Manchester,England,"[{'1': '1.83', 'X': '3.70', '2': '4.50', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.79', 'X': '3.70', '2': '4.70', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.82', 'X': '3.62', '2': '4.29', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.86', 'X': '3.72', '2': '4.66', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:22 UTC,2018-05-09 19:00:00 UTC,Manchester City,Brighton,Premier League 2017/2018,3,1,"2:1, 1:0",Etihad Stadium,Manchester,England,"[{'1': '1.19', 'X': '7.25', '2': '14.75', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.12', 'X': '9.50', '2': '23.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.20', 'X': '7.06', '2': '12.17', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.20', 'X': '7.60', '2': '15.25', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:27 UTC,2018-01-02 19:45:00 UTC,Southampton,Crystal Palace,Premier League 2017/2018,1,2,"1:0, 0:2",St. Mary's Stadium,Southampton,England,"[{'1': '2.05', 'X': '3.30', '2': '4.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.04', 'X': '3.35', '2': '3.95', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.04', 'X': '3.29', '2': '3.78', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.07', 'X': '3.37', '2': '4.16', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:26 UTC,2018-04-14 16:30:00 UTC,Liverpool,Bournemouth,Premier League 2017/2018,3,0,"1:0, 2:0",Anfield,Liverpool,England,"[{'1': '1.22', 'X': '7.00', '2': '13.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.20', 'X': '7.50', '2': '14.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.22', 'X': '6.59', '2': '11.03', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.24', 'X': '7.30', '2': '13.50', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:26 UTC,2018-03-31 14:00:00 UTC,Watford,Bournemouth,Premier League 2017/2018,2,2,"1:1, 1:1",Vicarage Road,Watford,England,"[{'1': '2.20', 'X': '3.45', '2': '3.35', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.25', 'X': '3.45', '2': '3.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.22', 'X': '3.44', '2': '3.14', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.22', 'X': '3.48', '2': '3.53', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:30 UTC,2018-04-14 14:00:00 UTC,Swansea,Everton,Premier League 2017/2018,1,1,"0:1, 1:0",Swansea.com Stadium,Swansea,Wales,"[{'1': '2.70', 'X': '3.10', '2': '2.85', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.70', 'X': '3.10', '2': '2.85', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.64', 'X': '3.05', '2': '2.84', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.77', 'X': '3.17', '2': '2.90', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:30 UTC,2017-08-26 16:30:00 UTC,Manchester Utd,Leicester,Premier League 2017/2018,2,0,"0:0, 2:0",Old Trafford,Manchester,England,"[{'1': '1.29', 'X': '5.55', '2': '11.50', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.29', 'X': '5.60', '2': '11.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.31', 'X': '5.37', '2': '9.23', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.33', 'X': '5.60', '2': '11.25', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:31 UTC,2017-12-13 19:45:00 UTC,Southampton,Leicester,Premier League 2017/2018,1,4,"0:3, 1:1",St. Mary's Stadium,Southampton,England,"[{'1': '1.91', 'X': '3.45', '2': '4.30', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.93', 'X': '3.40', '2': '4.35', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.90', 'X': '3.47', '2': '4.07', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.94', 'X': '3.49', '2': '4.56', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:34 UTC,2018-04-07 14:00:00 UTC,Leicester,Newcastle,Premier League 2017/2018,1,2,"0:1, 1:1",King Power Stadium,Leicester,England,"[{'1': '1.83', 'X': '3.50', '2': '4.70', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.85', 'X': '3.50', '2': '4.70', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.83', 'X': '3.48', '2': '4.40', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.86', 'X': '3.58', '2': '4.89', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:34 UTC,2017-12-30 15:00:00 UTC,Bournemouth,Everton,Premier League 2017/2018,2,1,"1:0, 1:1",Vitality Stadium,Bournemouth,England,"[{'1': '2.35', 'X': '3.15', '2': '3.35', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.35', 'X': '3.15', '2': '3.35', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.31', 'X': '3.12', '2': '3.26', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.36', 'X': '3.13', '2': '3.60', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:35 UTC,2017-10-14 14:00:00 UTC,Swansea,Huddersfield,Premier League 2017/2018,2,0,"1:0, 1:0",Swansea.com Stadium,Swansea,Wales,"[{'1': '2.05', 'X': '3.25', '2': '4.10', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.97', 'X': '3.35', '2': '4.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.00', 'X': '3.21', '2': '4.04', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.09', 'X': '3.32', '2': '4.16', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:38 UTC,2018-02-03 15:00:00 UTC,Leicester,Swansea,Premier League 2017/2018,1,1,"1:0, 0:1",King Power Stadium,Leicester,England,"[{'1': '1.83', 'X': '3.40', '2': '5.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.82', 'X': '3.45', '2': '5.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.82', 'X': '3.39', '2': '4.65', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.85', 'X': '3.49', '2': '5.18', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:38 UTC,2017-08-12 14:00:00 UTC,Southampton,Swansea,Premier League 2017/2018,0,0,"0:0, 0:0",St. Mary's Stadium,Southampton,England,"[{'1': '1.59', 'X': '3.95', '2': '6.30', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.60', 'X': '3.95', '2': '6.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.58', 'X': '3.88', '2': '5.95', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.56', 'X': '4.25', '2': '6.85', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:39 UTC,2018-02-10 15:00:00 UTC,West Ham,Watford,Premier League 2017/2018,2,0,"1:0, 1:0",London Stadium,London,England,"[{'1': '2.40', 'X': '3.30', '2': '3.10', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.40', 'X': '3.30', '2': '3.10', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.32', 'X': '3.25', '2': '3.11', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.38', 'X': '3.36', '2': '3.30', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:41 UTC,2017-12-18 20:00:00 UTC,Everton,Swansea,Premier League 2017/2018,3,1,"1:1, 2:0",Goodison Park,Liverpool,England,"[{'1': '1.77', 'X': '3.50', '2': '5.20', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.76', 'X': '3.50', '2': '5.30', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.77', 'X': '3.39', '2': '5.02', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.80', 'X': '3.52', '2': '5.53', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:42 UTC,2017-08-19 11:30:00 UTC,Swansea,Manchester Utd,Premier League 2017/2018,0,4,"0:1, 0:3",Swansea.com Stadium,Swansea,Wales,"[{'1': '10.50', 'X': '4.80', '2': '1.35', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '9.50', 'X': '4.90', '2': '1.34', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '9.52', 'X': '4.98', '2': '1.33', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '11.55', 'X': '5.25', '2': '1.34', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:43 UTC,2018-05-05 14:00:00 UTC,Bournemouth,Swansea,Premier League 2017/2018,1,0,"1:0, 0:0",Vitality Stadium,Bournemouth,England,"[{'1': '2.00', 'X': '3.55', '2': '3.95', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.98', 'X': '3.50', '2': '3.95', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.95', 'X': '3.49', '2': '3.82', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.01', 'X': '3.66', '2': '4.00', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:45 UTC,2018-02-10 17:30:00 UTC,Manchester City,Leicester,Premier League 2017/2018,5,1,"1:1, 4:0",Etihad Stadium,Manchester,England,"[{'1': '1.23', 'X': '6.20', '2': '15.25', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.22', 'X': '6.75', '2': '14.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.24', 'X': '6.09', '2': '11.12', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.24', 'X': '6.70', '2': '15.50', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:46 UTC,2017-09-23 14:00:00 UTC,Manchester City,Crystal Palace,Premier League 2017/2018,5,0,"1:0, 4:0",Etihad Stadium,Manchester,England,"[{'1': '1.11', 'X': '10.25', '2': '23.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.12', 'X': '10.00', '2': '20.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.12', 'X': '8.71', '2': '20.11', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.13', 'X': '11.00', '2': '21.00', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:46 UTC,2018-05-13 14:00:00 UTC,Huddersfield,Arsenal,Premier League 2017/2018,0,1,"0:1, 0:0",John Smith's Stadium,Huddersfield,England,"[{'1': '5.65', 'X': '4.70', '2': '1.54', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '5.75', 'X': '4.70', '2': '1.53', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '5.33', 'X': '4.62', '2': '1.53', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '5.70', 'X': '4.74', '2': '1.56', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:50 UTC,2018-03-17 15:00:00 UTC,Huddersfield,Crystal Palace,Premier League 2017/2018,0,2,"0:1, 0:1",John Smith's Stadium,Huddersfield,England,"[{'1': '2.75', 'X': '3.10', '2': '2.80', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.75', 'X': '3.15', '2': '2.80', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.72', 'X': '3.07', '2': '2.72', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.79', 'X': '3.18', '2': '2.88', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:50 UTC,2018-04-07 11:30:00 UTC,Everton,Liverpool,Premier League 2017/2018,0,0,"0:0, 0:0",Goodison Park,Liverpool,England,"[{'1': '3.65', 'X': '3.40', '2': '2.10', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '3.60', 'X': '3.45', '2': '2.12', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.49', 'X': '3.37', '2': '2.10', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.78', 'X': '3.39', '2': '2.17', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:50 UTC,2017-08-19 14:00:00 UTC,Southampton,West Ham,Premier League 2017/2018,3,2,"2:1, 1:1",St. Mary's Stadium,Southampton,England,"[{'1': '1.74', 'X': '3.75', '2': '5.05', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.71', 'X': '3.95', '2': '4.90', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.66', 'X': '3.86', '2': '5.03', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.70', 'X': '4.02', '2': '5.45', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:31:54 UTC,2017-11-24 20:00:00 UTC,West Ham,Leicester,Premier League 2017/2018,1,1,"1:1, 0:0",London Stadium,London,England,"[{'1': '2.80', 'X': '3.20', '2': '2.65', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.80', 'X': '3.25', '2': '2.65', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.75', 'X': '3.20', '2': '2.60', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.89', 'X': '3.27', '2': '2.71', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
