scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,1x2_market
2025-06-13 05:45:09 UTC,2019-12-14 15:00:00 UTC,Sheffield Utd,Aston Villa,Premier League 2019/2020,2,0,"0:0, 2:0",Bramall Lane,Sheffield,England,"[{'1': '1.71', 'X': '3.75', '2': '4.50', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.73', 'X': '3.90', '2': '4.75', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.75', 'X': '3.82', '2': '4.41', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.75', 'X': '3.90', '2': '4.40', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.79', 'X': '3.89', '2': '4.68', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:14 UTC,2019-09-28 14:00:00 UTC,Crystal Palace,Norwich,Premier League 2019/2020,2,0,"1:0, 1:0",Selhurst Park,London,England,"[{'1': '1.87', 'X': '3.65', '2': '3.80', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.93', 'X': '3.75', '2': '3.95', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.91', 'X': '3.70', '2': '3.74', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.91', 'X': '3.89', '2': '4.09', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:14 UTC,2019-11-02 15:00:00 UTC,Arsenal,Wolves,Premier League 2019/2020,1,1,"1:0, 0:1",Emirates Stadium,London,England,"[{'1': '1.71', 'X': '3.70', '2': '4.45', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.73', 'X': '3.80', '2': '5.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.75', 'X': '3.81', '2': '4.39', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.72', 'X': '3.90', '2': '4.50', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.76', 'X': '3.95', '2': '4.87', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:14 UTC,2019-11-02 15:00:00 UTC,Manchester City,Southampton,Premier League 2019/2020,2,1,"0:1, 2:0",Etihad Stadium,Manchester,England,"[{'1': '1.05', 'X': '11.75', '2': '25.25', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.07', 'X': '12.50', '2': '31.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.07', 'X': '11.41', '2': '27.98', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.07', 'X': '13.00', '2': '23.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.07', 'X': '14.49', '2': '36.78', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:19 UTC,2020-07-05 15:30:00 UTC,Liverpool,Aston Villa,Premier League 2019/2020,2,0,"0:0, 2:0",Anfield,Liverpool,England,"[{'1': '1.18', 'X': '7.75', '2': '15.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.17', 'X': '8.00', '2': '17.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.19', 'X': '7.00', '2': '13.00', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.18', 'X': '7.50', '2': '13.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.18', 'X': '8.00', '2': '15.87', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:18 UTC,2020-02-23 14:00:00 UTC,Wolves,Norwich,Premier League 2019/2020,3,0,"2:0, 1:0",Molineux Stadium,Wolverhampton,England,"[{'1': '1.45', 'X': '4.15', '2': '6.75', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.50', 'X': '4.20', '2': '7.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.50', 'X': '4.09', '2': '6.81', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.50', 'X': '4.33', '2': '6.50', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.51', 'X': '4.37', '2': '7.27', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:19 UTC,2019-08-23 19:00:00 UTC,Aston Villa,Everton,Premier League 2019/2020,2,0,"1:0, 1:0",Villa Park,Birmingham,England,"[{'1': '2.90', 'X': '3.25', '2': '2.35', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '3.00', 'X': '3.35', '2': '2.45', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.94', 'X': '3.35', '2': '2.38', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.10', 'X': '3.41', '2': '2.43', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:23 UTC,2020-07-21 17:00:00 UTC,Watford,Manchester City,Premier League 2019/2020,0,4,"0:2, 0:2",Vicarage Road,Watford,England,"[{'1': '8.50', 'X': '6.20', '2': '1.31', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '9.00', 'X': '6.25', '2': '1.29', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '8.60', 'X': '5.80', '2': '1.30', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '9.00', 'X': '5.75', '2': '1.30', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '9.20', 'X': '6.37', '2': '1.30', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:23 UTC,2019-11-02 15:00:00 UTC,Brighton,Norwich,Premier League 2019/2020,2,0,"0:0, 2:0",Amex Stadium,Brighton,England,"[{'1': '1.53', 'X': '4.35', '2': '5.30', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.60', 'X': '4.35', '2': '5.30', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.54', 'X': '4.41', '2': '5.41', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.55', 'X': '4.33', '2': '5.50', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.57', 'X': '4.56', '2': '5.80', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:23 UTC,2019-08-17 14:00:00 UTC,Brighton,West Ham,Premier League 2019/2020,1,1,"0:0, 1:1",Amex Stadium,Brighton,England,"[{'1': '2.20', 'X': '3.50', '2': '3.25', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.25', 'X': '3.35', '2': '3.35', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.19', 'X': '3.36', '2': '3.26', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.22', 'X': '3.60', '2': '3.34', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:28 UTC,2020-07-02 19:15:00 UTC,Manchester City,Liverpool,Premier League 2019/2020,4,0,"3:0, 1:0",Etihad Stadium,Manchester,England,"[{'1': '2.05', 'X': '3.70', '2': '3.50', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.04', 'X': '3.70', '2': '3.55', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.01', 'X': '3.65', '2': '3.45', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.95', 'X': '3.80', '2': '3.60', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.05', 'X': '3.79', '2': '3.59', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:28 UTC,2020-07-26 15:00:00 UTC,Everton,Bournemouth,Premier League 2019/2020,1,3,"1:2, 0:1",Goodison Park,Liverpool,England,"[{'1': '2.35', 'X': '3.65', '2': '2.90', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.35', 'X': '3.65', '2': '2.90', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.34', 'X': '3.50', '2': '2.90', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.30', 'X': '3.75', '2': '2.87', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.34', 'X': '3.70', '2': '3.01', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:27 UTC,2019-11-24 16:30:00 UTC,Sheffield Utd,Manchester Utd,Premier League 2019/2020,3,3,"1:0, 2:3",Bramall Lane,Sheffield,England,"[{'1': '3.60', 'X': '3.20', '2': '2.05', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '3.80', 'X': '3.35', '2': '2.10', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.73', 'X': '3.24', '2': '2.07', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.75', 'X': '3.40', '2': '2.05', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '3.95', 'X': '3.45', '2': '2.08', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:32 UTC,2020-01-01 15:00:00 UTC,Newcastle,Leicester,Premier League 2019/2020,0,3,"0:2, 0:1",St. James' Park,Newcastle,England,"[{'1': '4.00', 'X': '3.70', '2': '1.80', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '4.30', 'X': '3.85', '2': '1.82', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '4.04', 'X': '3.69', '2': '1.85', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '4.20', 'X': '3.80', '2': '1.80', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '4.13', 'X': '3.88', '2': '1.89', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:32 UTC,2019-09-30 19:00:00 UTC,Manchester Utd,Arsenal,Premier League 2019/2020,1,1,"1:0, 0:1",Old Trafford,Manchester,England,"[{'1': '2.15', 'X': '3.40', '2': '3.10', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.23', 'X': '3.55', '2': '3.25', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.21', 'X': '3.46', '2': '3.14', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.26', 'X': '3.57', '2': '3.29', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:32 UTC,2019-12-15 16:30:00 UTC,Arsenal,Manchester City,Premier League 2019/2020,0,3,"0:3, 0:0",Emirates Stadium,London,England,"[{'1': '6.40', 'X': '5.50', '2': '1.36', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '7.00', 'X': '5.80', '2': '1.38', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '6.39', 'X': '5.54', '2': '1.38', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '6.50', 'X': '6.00', '2': '1.36', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '7.29', 'X': '5.83', '2': '1.38', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:37 UTC,2020-07-26 15:00:00 UTC,Manchester City,Norwich,Premier League 2019/2020,5,0,"2:0, 3:0",Etihad Stadium,Manchester,England,"[{'1': '1.04', 'X': '19.25', '2': '34.75', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.03', 'X': '21.00', '2': '36.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.03', 'X': '15.00', '2': '40.00', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.03', 'X': '19.00', '2': '41.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.04', 'X': '18.50', '2': '41.00', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:37 UTC,2020-01-11 15:00:00 UTC,Chelsea,Burnley,Premier League 2019/2020,3,0,"2:0, 1:0",Stamford Bridge,London,England,"[{'1': '1.33', 'X': '4.85', '2': '8.50', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.32', 'X': '5.25', '2': '10.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.36', 'X': '4.90', '2': '8.47', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.30', 'X': '5.50', '2': '9.50', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.36', 'X': '5.12', '2': '9.69', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:37 UTC,2019-12-21 15:00:00 UTC,Aston Villa,Southampton,Premier League 2019/2020,1,3,"0:2, 1:1",Villa Park,Birmingham,England,"[{'1': '2.40', 'X': '3.55', '2': '2.65', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.55', 'X': '3.65', '2': '2.65', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.44', 'X': '3.62', '2': '2.67', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.40', 'X': '3.80', '2': '2.70', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.53', 'X': '3.75', '2': '2.71', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:42 UTC,2019-08-25 13:00:00 UTC,Bournemouth,Manchester City,Premier League 2019/2020,1,3,"1:2, 0:1",Vitality Stadium,Bournemouth,England,"[{'1': '17.75', 'X': '8.75', '2': '1.14', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '15.00', 'X': '8.50', '2': '1.16', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '14.08', 'X': '7.28', '2': '1.17', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '17.00', 'X': '9.50', '2': '1.16', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:42 UTC,2020-06-27 11:30:00 UTC,Aston Villa,Wolves,Premier League 2019/2020,0,1,"0:0, 0:1",Villa Park,Birmingham,England,"[{'1': '4.60', 'X': '3.50', '2': '1.87', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '4.50', 'X': '3.45', '2': '1.89', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '4.30', 'X': '3.30', '2': '1.91', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '4.50', 'X': '3.50', '2': '1.85', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '4.61', 'X': '3.48', '2': '1.93', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:41 UTC,2020-01-18 15:00:00 UTC,Brighton,Aston Villa,Premier League 2019/2020,1,1,"1:0, 0:1",Amex Stadium,Brighton,England,"[{'1': '1.63', 'X': '4.05', '2': '4.70', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.70', 'X': '4.10', '2': '4.90', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.66', 'X': '4.08', '2': '4.73', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.65', 'X': '4.20', '2': '4.75', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.68', 'X': '4.26', '2': '4.96', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:46 UTC,2020-01-01 20:00:00 UTC,Arsenal,Manchester Utd,Premier League 2019/2020,2,0,"2:0, 0:0",Emirates Stadium,London,England,"[{'1': '2.60', 'X': '3.50', '2': '2.50', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.60', 'X': '3.65', '2': '2.60', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.57', 'X': '3.58', '2': '2.55', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.60', 'X': '3.70', '2': '2.50', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.65', 'X': '3.59', '2': '2.67', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:46 UTC,2020-01-11 12:30:00 UTC,Crystal Palace,Arsenal,Premier League 2019/2020,1,1,"0:1, 1:0",Selhurst Park,London,England,"[{'1': '4.55', 'X': '3.70', '2': '1.71', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '4.70', 'X': '3.85', '2': '1.77', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '4.60', 'X': '3.78', '2': '1.73', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '4.33', 'X': '3.90', '2': '1.75', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '4.78', 'X': '3.84', '2': '1.78', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:46 UTC,2020-07-15 17:00:00 UTC,Burnley,Wolves,Premier League 2019/2020,1,1,"0:0, 1:1",Turf Moor,Burnley,England,"[{'1': '4.55', 'X': '3.25', '2': '1.95', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '4.80', 'X': '3.15', '2': '1.94', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '4.60', 'X': '3.20', '2': '1.89', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '4.50', 'X': '3.25', '2': '1.90', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '4.60', 'X': '3.42', '2': '1.93', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:51 UTC,2019-09-22 15:30:00 UTC,Chelsea,Liverpool,Premier League 2019/2020,1,2,"0:2, 1:0",Stamford Bridge,London,England,"[{'1': '3.15', 'X': '3.50', '2': '2.10', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '3.25', 'X': '3.70', '2': '2.16', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.14', 'X': '3.66', '2': '2.14', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.24', 'X': '3.64', '2': '2.27', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:51 UTC,2020-07-26 15:00:00 UTC,Chelsea,Wolves,Premier League 2019/2020,2,0,"2:0, 0:0",Stamford Bridge,London,England,"[{'1': '1.95', 'X': '3.35', '2': '4.45', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.86', 'X': '3.40', '2': '4.70', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.91', 'X': '3.30', '2': '4.30', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.85', 'X': '3.40', '2': '4.50', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.96', 'X': '3.38', '2': '4.52', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:51 UTC,2020-06-25 19:15:00 UTC,Chelsea,Manchester City,Premier League 2019/2020,2,1,"1:0, 1:1",Stamford Bridge,London,England,"[{'1': '4.25', 'X': '3.95', '2': '1.80', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '4.30', 'X': '3.95', '2': '1.80', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '4.10', 'X': '3.80', '2': '1.80', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '4.20', 'X': '4.00', '2': '1.80', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '4.29', 'X': '3.96', '2': '1.85', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:56 UTC,2020-07-05 18:00:00 UTC,Southampton,Manchester City,Premier League 2019/2020,1,0,"1:0, 0:0",St. Mary's Stadium,Southampton,England,"[{'1': '8.75', 'X': '5.90', '2': '1.32', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '9.50', 'X': '5.80', '2': '1.32', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '8.40', 'X': '5.40', '2': '1.32', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '9.00', 'X': '5.75', '2': '1.30', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '8.93', 'X': '5.99', '2': '1.32', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:56 UTC,2019-08-10 14:00:00 UTC,Burnley,Southampton,Premier League 2019/2020,3,0,"0:0, 3:0",Turf Moor,Burnley,England,"[{'1': '2.55', 'X': '3.05', '2': '2.80', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.63', 'X': '3.15', '2': '2.90', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.58', 'X': '3.16', '2': '2.81', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.71', 'X': '3.19', '2': '2.90', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:45:55 UTC,2020-07-22 17:00:00 UTC,Manchester Utd,West Ham,Premier League 2019/2020,1,1,"0:1, 1:0",Old Trafford,Manchester,England,"[{'1': '1.26', 'X': '6.60', '2': '10.25', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.23', 'X': '6.50', '2': '12.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.28', 'X': '6.00', '2': '9.20', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.22', 'X': '6.50', '2': '12.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.27', 'X': '6.55', '2': '10.55', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:46:00 UTC,2019-09-28 14:00:00 UTC,Bournemouth,West Ham,Premier League 2019/2020,2,2,"1:1, 1:1",Vitality Stadium,Bournemouth,England,"[{'1': '2.30', 'X': '3.50', '2': '2.80', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.38', 'X': '3.60', '2': '2.90', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.33', 'X': '3.56', '2': '2.86', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.41', 'X': '3.65', '2': '2.96', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:46:01 UTC,2019-09-28 14:00:00 UTC,Wolves,Watford,Premier League 2019/2020,2,0,"1:0, 1:0",Molineux Stadium,Wolverhampton,England,"[{'1': '1.91', 'X': '3.30', '2': '4.05', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.92', 'X': '3.45', '2': '4.30', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.91', 'X': '3.43', '2': '4.07', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.96', 'X': '3.52', '2': '4.34', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:46:01 UTC,2019-12-21 15:00:00 UTC,Norwich,Wolves,Premier League 2019/2020,1,2,"1:0, 0:2",Carrow Road,Norwich,England,"[{'1': '3.90', 'X': '3.70', '2': '1.83', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '4.20', 'X': '3.90', '2': '1.84', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '4.03', 'X': '3.69', '2': '1.85', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.90', 'X': '3.90', '2': '1.85', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '4.07', 'X': '3.86', '2': '1.91', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:46:05 UTC,2019-09-22 13:00:00 UTC,Crystal Palace,Wolves,Premier League 2019/2020,1,1,"0:0, 1:1",Selhurst Park,London,England,"[{'1': '2.70', 'X': '3.00', '2': '2.70', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.70', 'X': '3.15', '2': '2.85', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.62', 'X': '3.06', '2': '2.84', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.90', 'X': '3.10', '2': '2.81', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:46:05 UTC,2019-12-21 12:30:00 UTC,Everton,Arsenal,Premier League 2019/2020,0,0,"0:0, 0:0",Goodison Park,Liverpool,England,"[{'1': '2.05', 'X': '3.70', '2': '3.15', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.07', 'X': '3.95', '2': '3.30', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.08', 'X': '3.78', '2': '3.19', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.05', 'X': '3.80', '2': '3.25', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.14', 'X': '3.84', '2': '3.34', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:46:05 UTC,2019-09-22 15:30:00 UTC,Arsenal,Aston Villa,Premier League 2019/2020,3,2,"0:1, 3:1",Emirates Stadium,London,England,"[{'1': '1.38', 'X': '4.85', '2': '6.80', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.40', 'X': '5.10', '2': '7.95', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.42', 'X': '5.01', '2': '6.32', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.42', 'X': '5.23', '2': '7.59', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:46:10 UTC,2019-12-08 14:00:00 UTC,Newcastle,Southampton,Premier League 2019/2020,2,1,"0:0, 2:1",St. James' Park,Newcastle,England,"[{'1': '2.55', 'X': '3.20', '2': '2.70', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.55', 'X': '3.25', '2': '2.90', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.56', 'X': '3.25', '2': '2.76', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.55', 'X': '3.30', '2': '2.80', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.59', 'X': '3.42', '2': '2.87', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:46:10 UTC,2020-07-16 17:00:00 UTC,Everton,Aston Villa,Premier League 2019/2020,1,1,"0:0, 1:1",Goodison Park,Liverpool,England,"[{'1': '2.15', 'X': '3.55', '2': '3.45', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.12', 'X': '3.50', '2': '3.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.10', 'X': '3.45', '2': '3.40', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.10', 'X': '3.50', '2': '3.40', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.10', 'X': '3.62', '2': '3.62', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
