scraped_date,match_date,home_team,away_team,league_name,home_score,away_score,partial_results,venue,venue_town,venue_country,1x2_market
2025-06-13 05:59:18 UTC,2021-12-12 16:30:00 UTC,Crystal Palace,Everton,Premier League 2021/2022,3,1,"1:0, 2:1",Selhurst Park,London,England,"[{'1': '2.20', 'X': '3.05', '2': '3.50', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.30', 'X': '3.25', '2': '3.35', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.22', 'X': '3.15', '2': '3.50', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.10', 'X': '3.20', '2': '3.75', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.29', 'X': '3.21', '2': '3.65', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '2.27', 'X': '3.25', '2': '3.66', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:22 UTC,2022-01-16 14:00:00 UTC,Liverpool,Brentford,Premier League 2021/2022,3,0,"1:0, 2:0",Anfield,Liverpool,England,"[{'1': '1.28', 'X': '6.00', '2': '9.75', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.27', 'X': '5.90', '2': '10.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.28', 'X': '6.00', '2': '9.80', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.22', 'X': '6.50', '2': '12.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.29', 'X': '6.23', '2': '11.33', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.29', 'X': '6.25', '2': '11.37', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:22 UTC,2022-02-12 15:00:00 UTC,Everton,Leeds,Premier League 2021/2022,3,0,"2:0, 1:0",Goodison Park,Liverpool,England,"[{'1': '2.40', 'X': '3.40', '2': '3.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.40', 'X': '3.50', '2': '2.85', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.55', 'X': '3.50', '2': '2.65', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.55', 'X': '3.60', '2': '2.60', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.63', 'X': '3.65', '2': '2.69', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '2.66', 'X': '3.65', '2': '2.67', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:23 UTC,2022-03-06 14:00:00 UTC,Watford,Arsenal,Premier League 2021/2022,2,3,"1:2, 1:1",Vicarage Road,Watford,England,"[{'1': '6.50', 'X': '4.25', '2': '1.54', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '6.70', 'X': '4.20', '2': '1.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '6.20', 'X': '4.30', '2': '1.53', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '6.50', 'X': '4.20', '2': '1.50', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '6.84', 'X': '4.32', '2': '1.54', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '6.84', 'X': '4.31', '2': '1.55', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:25 UTC,2022-03-12 17:30:00 UTC,Manchester Utd,Tottenham,Premier League 2021/2022,3,2,"2:1, 1:1",Old Trafford,Manchester,England,"[{'1': '2.35', 'X': '3.50', '2': '3.05', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.35', 'X': '3.45', '2': '3.05', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.33', 'X': '3.45', '2': '3.05', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.25', 'X': '3.50', '2': '3.10', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.36', 'X': '3.56', '2': '3.16', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '2.39', 'X': '3.54', '2': '3.12', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:27 UTC,2021-12-28 15:00:00 UTC,Southampton,Tottenham,Premier League 2021/2022,1,1,"1:1, 0:0",St. Mary's Stadium,Southampton,England,"[{'1': '3.60', 'X': '3.20', '2': '2.15', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '3.70', 'X': '3.45', '2': '2.05', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.55', 'X': '3.40', '2': '2.11', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.75', 'X': '3.50', '2': '2.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '3.71', 'X': '3.55', '2': '2.10', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '3.77', 'X': '3.37', '2': '2.17', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:27 UTC,2022-01-23 16:30:00 UTC,Chelsea,Tottenham,Premier League 2021/2022,2,0,"0:0, 2:0",Stamford Bridge,London,England,"[{'1': '1.74', 'X': '3.75', '2': '4.90', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.71', 'X': '3.85', '2': '5.10', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.73', 'X': '3.70', '2': '5.00', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.70', 'X': '3.75', '2': '5.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.74', 'X': '3.89', '2': '5.17', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.74', 'X': '3.89', '2': '5.20', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:30 UTC,2021-12-11 15:00:00 UTC,Liverpool,Aston Villa,Premier League 2021/2022,1,0,"0:0, 1:0",Anfield,Liverpool,England,"[{'1': '1.23', 'X': '6.75', '2': '12.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.23', 'X': '6.75', '2': '12.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.23', 'X': '6.40', '2': '12.00', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.22', 'X': '6.50', '2': '12.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.25', 'X': '6.75', '2': '13.00', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.24', 'X': '6.75', '2': '13.00', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:30 UTC,2021-09-25 14:00:00 UTC,Leeds,West Ham,Premier League 2021/2022,1,2,"1:0, 0:2",Elland Road,Leeds,England,"[{'1': '2.95', 'X': '3.60', '2': '2.40', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.88', 'X': '3.55', '2': '2.40', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.95', 'X': '3.55', '2': '2.32', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.90', 'X': '3.60', '2': '2.30', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '3.07', 'X': '3.63', '2': '2.38', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '3.08', 'X': '3.62', '2': '2.38', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:31 UTC,2022-04-24 13:00:00 UTC,Chelsea,West Ham,Premier League 2021/2022,1,0,"0:0, 1:0",Stamford Bridge,London,England,"[{'1': '1.42', 'X': '4.70', '2': '8.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.44', 'X': '4.60', '2': '7.60', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.41', 'X': '5.00', '2': '7.80', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.40', 'X': '4.75', '2': '8.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.44', 'X': '4.80', '2': '8.15', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.43', 'X': '4.72', '2': '8.16', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:34 UTC,2021-11-28 14:00:00 UTC,Leicester,Watford,Premier League 2021/2022,4,2,"3:1, 1:1",King Power Stadium,Leicester,England,"[{'1': '1.71', 'X': '3.75', '2': '4.85', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.68', 'X': '3.95', '2': '4.90', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.65', 'X': '3.80', '2': '5.25', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.68', 'X': '4.07', '2': '5.34', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.69', 'X': '4.05', '2': '5.33', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:34 UTC,2021-08-21 14:00:00 UTC,Manchester City,Norwich,Premier League 2021/2022,5,0,"2:0, 3:0",Etihad Stadium,Manchester,England,"[{'1': '1.12', 'X': '10.75', '2': '22.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.11', 'X': '11.00', '2': '21.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.13', 'X': '8.80', '2': '19.00', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.10', 'X': '9.50', '2': '23.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.12', 'X': '10.50', '2': '25.00', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.13', 'X': '10.00', '2': '26.00', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:34 UTC,2022-02-09 19:45:00 UTC,Manchester City,Brentford,Premier League 2021/2022,2,0,"1:0, 1:0",Etihad Stadium,Manchester,England,"[{'1': '1.11', 'X': '11.00', '2': '26.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.08', 'X': '10.25', '2': '26.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.08', 'X': '11.00', '2': '35.00', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.07', 'X': '11.00', '2': '26.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.09', 'X': '12.00', '2': '33.00', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.10', 'X': '11.25', '2': '31.00', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:39 UTC,2022-03-05 15:00:00 UTC,Aston Villa,Southampton,Premier League 2021/2022,4,0,"2:0, 2:0",Villa Park,Birmingham,England,"[{'1': '2.25', 'X': '3.50', '2': '3.20', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.25', 'X': '3.45', '2': '3.15', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.22', 'X': '3.55', '2': '3.15', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.15', 'X': '3.60', '2': '3.10', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.29', 'X': '3.55', '2': '3.35', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '2.27', 'X': '3.62', '2': '3.32', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:39 UTC,2022-04-10 13:00:00 UTC,Brentford,West Ham,Premier League 2021/2022,2,0,"0:0, 2:0",Brentford Community Stadium,London,England,"[{'1': '2.70', 'X': '3.25', '2': '2.75', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.63', 'X': '3.25', '2': '2.75', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.75', 'X': '3.20', '2': '2.70', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.62', 'X': '3.25', '2': '2.60', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.67', 'X': '3.37', '2': '2.85', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '2.77', 'X': '3.35', '2': '2.76', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:39 UTC,2021-10-17 15:30:00 UTC,Newcastle,Tottenham,Premier League 2021/2022,2,3,"1:3, 1:0",St. James' Park,Newcastle,England,"[{'1': '3.55', 'X': '3.60', '2': '2.10', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '3.50', 'X': '3.60', '2': '2.08', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.50', 'X': '3.65', '2': '2.04', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.50', 'X': '3.60', '2': '2.05', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '3.67', 'X': '3.69', '2': '2.09', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '3.58', 'X': '3.71', '2': '2.11', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:44 UTC,2022-04-24 15:30:00 UTC,Liverpool,Everton,Premier League 2021/2022,2,0,"0:0, 2:0",Anfield,Liverpool,England,"[{'1': '1.20', 'X': '7.25', '2': '16.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.18', 'X': '7.60', '2': '16.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.19', 'X': '7.60', '2': '15.00', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.18', 'X': '7.00', '2': '15.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.20', 'X': '7.21', '2': '16.98', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.21', 'X': '7.06', '2': '16.67', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:45 UTC,2021-08-23 19:00:00 UTC,West Ham,Leicester,Premier League 2021/2022,4,1,"1:0, 3:1",London Stadium,London,England,"[{'1': '2.50', 'X': '3.45', '2': '2.85', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.48', 'X': '3.40', '2': '2.90', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.43', 'X': '3.45', '2': '2.85', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.40', 'X': '3.40', '2': '2.90', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.52', 'X': '3.50', '2': '2.95', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '2.52', 'X': '3.50', '2': '2.95', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:44 UTC,2021-11-28 14:00:00 UTC,Brentford,Everton,Premier League 2021/2022,1,0,"1:0, 0:0",Brentford Community Stadium,London,England,"[{'1': '2.20', 'X': '3.20', '2': '3.45', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.22', 'X': '3.15', '2': '3.55', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.15', 'X': '3.25', '2': '3.50', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.25', 'X': '3.25', '2': '3.71', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '2.29', 'X': '3.26', '2': '3.62', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:49 UTC,2022-02-26 15:00:00 UTC,Crystal Palace,Burnley,Premier League 2021/2022,1,1,"1:0, 0:1",Selhurst Park,London,England,"[{'1': '1.95', 'X': '3.25', '2': '4.50', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.85', 'X': '3.30', '2': '4.60', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.91', 'X': '3.35', '2': '4.40', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.90', 'X': '3.30', '2': '4.50', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.95', 'X': '3.37', '2': '5.17', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.92', 'X': '3.34', '2': '4.90', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:49 UTC,2022-05-15 13:00:00 UTC,Wolves,Norwich,Premier League 2021/2022,1,1,"0:1, 1:0",Molineux Stadium,Wolverhampton,England,"[{'1': '1.54', 'X': '4.35', '2': '6.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.53', 'X': '4.33', '2': '6.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.56', 'X': '4.50', '2': '5.80', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.55', 'X': '4.50', '2': '5.75', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.57', 'X': '4.51', '2': '6.09', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.57', 'X': '4.44', '2': '5.90', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:49 UTC,2022-03-05 15:00:00 UTC,Burnley,Chelsea,Premier League 2021/2022,0,4,"0:0, 0:4",Turf Moor,Burnley,England,"[{'1': '7.25', 'X': '3.95', '2': '1.52', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '7.40', 'X': '4.10', '2': '1.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '6.80', 'X': '4.00', '2': '1.54', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '7.00', 'X': '3.80', '2': '1.50', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '7.75', 'X': '4.10', '2': '1.54', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '7.40', 'X': '4.06', '2': '1.55', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:54 UTC,2021-12-16 19:45:00 UTC,Chelsea,Everton,Premier League 2021/2022,1,1,"0:0, 1:1",Stamford Bridge,London,England,"[{'1': '1.19', 'X': '7.00', '2': '16.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.20', 'X': '6.50', '2': '15.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.19', 'X': '6.60', '2': '18.00', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.18', 'X': '6.50', '2': '19.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.21', 'X': '7.49', '2': '15.79', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.23', 'X': '7.83', '2': '16.72', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:54 UTC,2021-12-14 20:00:00 UTC,Manchester City,Leeds,Premier League 2021/2022,7,0,"3:0, 4:0",Etihad Stadium,Manchester,England,"[{'1': '1.14', 'X': '9.00', '2': '18.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.17', 'X': '7.75', '2': '15.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.16', 'X': '8.40', '2': '15.00', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.14', 'X': '8.50', '2': '15.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.15', 'X': '9.50', '2': '20.00', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.14', 'X': '9.50', '2': '20.00', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:55 UTC,2021-08-14 14:00:00 UTC,Everton,Southampton,Premier League 2021/2022,3,1,"0:1, 3:0",Goodison Park,Liverpool,England,"[{'1': '2.05', 'X': '3.40', '2': '3.95', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.06', 'X': '3.30', '2': '3.90', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.01', 'X': '3.35', '2': '3.95', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.00', 'X': '3.40', '2': '3.90', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.04', 'X': '3.45', '2': '4.07', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '2.05', 'X': '3.45', '2': '4.07', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:59 UTC,2022-05-15 13:00:00 UTC,Watford,Leicester,Premier League 2021/2022,1,5,"1:2, 0:3",Vicarage Road,Watford,England,"[{'1': '5.00', 'X': '3.90', '2': '1.71', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '4.80', 'X': '3.85', '2': '1.70', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '5.20', 'X': '4.00', '2': '1.68', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '5.50', 'X': '4.00', '2': '1.65', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '5.49', 'X': '4.05', '2': '1.66', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '5.54', 'X': '4.01', '2': '1.67', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:59 UTC,2021-08-21 11:30:00 UTC,Liverpool,Burnley,Premier League 2021/2022,2,0,"1:0, 1:0",Anfield,Liverpool,England,"[{'1': '1.22', 'X': '7.00', '2': '14.00', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '1.24', 'X': '6.50', '2': '12.50', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '1.26', 'X': '6.20', '2': '10.00', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '1.25', 'X': '6.00', '2': '11.00', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '1.25', 'X': '6.80', '2': '13.50', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '1.25', 'X': '6.75', '2': '13.50', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 05:59:59 UTC,2022-04-24 13:00:00 UTC,Burnley,Wolves,Premier League 2021/2022,1,0,"0:0, 1:0",Turf Moor,Burnley,England,"[{'1': '2.55', 'X': '3.10', '2': '3.05', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.50', 'X': '3.10', '2': '3.00', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.55', 'X': '3.10', '2': '3.10', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.45', 'X': '3.10', '2': '3.10', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.62', 'X': '3.13', '2': '3.15', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '2.57', 'X': '3.14', '2': '3.17', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:00:04 UTC,2021-11-27 15:00:00 UTC,Crystal Palace,Aston Villa,Premier League 2021/2022,1,2,"0:1, 1:1",Selhurst Park,London,England,"[{'1': '2.35', 'X': '3.10', '2': '3.25', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.31', 'X': '3.15', '2': '3.30', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.25', 'X': '3.30', '2': '3.30', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.36', 'X': '3.26', '2': '3.45', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '2.36', 'X': '3.26', '2': '3.43', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:00:04 UTC,2021-10-03 13:00:00 UTC,Crystal Palace,Leicester,Premier League 2021/2022,2,2,"0:2, 2:0",Selhurst Park,London,England,"[{'1': '2.80', 'X': '3.20', '2': '2.65', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '2.75', 'X': '3.20', '2': '2.70', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '2.85', 'X': '3.20', '2': '2.60', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '2.80', 'X': '3.25', '2': '2.62', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '2.90', 'X': '3.33', '2': '2.66', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '2.87', 'X': '3.30', '2': '2.70', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:00:04 UTC,2022-05-22 15:00:00 UTC,Norwich,Tottenham,Premier League 2021/2022,0,5,"0:2, 0:3",Carrow Road,Norwich,England,"[{'1': '9.75', 'X': '5.50', '2': '1.32', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '10.25', 'X': '5.75', '2': '1.29', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '9.00', 'X': '5.60', '2': '1.33', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '8.50', 'X': '5.25', '2': '1.33', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '10.00', 'X': '5.51', '2': '1.33', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '9.82', 'X': '5.51', '2': '1.34', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:00:08 UTC,2021-12-26 15:00:00 UTC,Norwich,Arsenal,Premier League 2021/2022,0,5,"0:2, 0:3",Carrow Road,Norwich,England,"[{'1': '6.00', 'X': '4.40', '2': '1.51', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '6.60', 'X': '4.50', '2': '1.47', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '6.00', 'X': '4.40', '2': '1.52', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '6.50', 'X': '4.50', '2': '1.50', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '6.52', 'X': '4.51', '2': '1.53', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '6.58', 'X': '4.54', '2': '1.53', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
2025-06-13 06:00:09 UTC,2021-08-15 13:00:00 UTC,Newcastle,West Ham,Premier League 2021/2022,2,4,"2:1, 0:3",St. James' Park,Newcastle,England,"[{'1': '3.35', 'X': '3.50', '2': '2.20', 'bookmaker_name': '10bet', 'period': 'FullTime'}, {'1': '3.30', 'X': '3.55', '2': '2.18', 'bookmaker_name': '888sport', 'period': 'FullTime'}, {'1': '3.30', 'X': '3.45', '2': '2.17', 'bookmaker_name': 'bet-at-home', 'period': 'FullTime'}, {'1': '3.30', 'X': '3.40', '2': '2.20', 'bookmaker_name': 'bet365.us', 'period': 'FullTime'}, {'1': '3.46', 'X': '3.55', '2': '2.22', 'bookmaker_name': 'BetInAsia', 'period': 'FullTime'}, {'1': '3.46', 'X': '3.55', '2': '2.21', 'bookmaker_name': 'Pinnacle', 'period': 'FullTime'}]"
